Gene,avg_log2FC
DDB1,-0.283520657834032
SRPR,-0.441067776518453
METTL7B,-0.888069746599926
WIBG,-1.03729511937914
EPSTI1,-0.906345125612209
NOB1,-0.50880617241524
USP10,-0.843184298885115
EFTUD2,-0.539808067357087
SPATA20,-0.883133279328636
METTL23,-0.480684092093398
PTPN2,-1.11223936072047
HAUS1,-2.11908619634431
MAP1S,-0.104077977410753
TRMT112,-0.156587721834187
GPAA1,-0.870745935851356
AKAP1,-0.114200168345607
ATG4D,0.994312385234214
ACAT1,-1.80382565945273
EFNA1,-2.06405321021472
LITAF,-1.11009783658514
C2orf88,-1.51504933472001
TMUB1,-2.10907067666894
WBP2,-1.48957607333008
CERS2,0.575381844349292
HAX1,-0.952399543714815
TCEB2,-0.129296358514353
TJP3,-0.848690116490022
APITD1,0.207040230166907
PLOD1,-1.41803412313584
SLC25A34,0.702451496927786
FBXO42,-0.391499257835515
PQLC2,0.535089555731662
AIM1L,-0.321999217222114
PIGV,-1.22902938198449
TRNAU1AP,0.339072436216751
KPNA6,0.453042909079581
PHC2,1.27095480097302
INPP5B,0.730627609237436
CCDC24,1.07487868636566
RNF220,0.447093559470038
HPDL,0.82377198046475
NFIA,-0.48733896609735
TRMT13,-0.712171177468482
STRIP1,0.725337916013269
LRIF1,0.764243609680243
PDE4DIP,-0.681868494755681
GPR89A,1.2042457250291
RPRD2,-1.12335236712801
RORC,0.215526278273749
UBAP2L,-0.132392064962182
UBE2Q1,-0.379709654295509
GON4L,-1.57958820456404
MEF2D,0.327795495210225
SMG7,-0.562229934692261
GPATCH2,0.241139860967793
SLC30A10,0.192337968767295
RAB3GAP2,1.10122909020549
CHRM3,0.183465382380271
OPN3,0.438734225088008
RNASEH1,0.13063669384769
KIDINS220,-0.574128778034311
PQLC3,0.500085421742703
SLC35F6,1.04718861174933
GTF3C2,0.469403785897952
BIRC6,-0.151079195034811
TIA1,1.01036363600937
EXOC6B,-2.15531839521334
GGCX,0.663439010101853
CCDC93,0.964894272415568
ERCC3,-0.207306307549915
MGAT5,-0.376689603431838
LY75,0.386332879465899
NABP1,0.941695844206792
ATG7,1.05395881084159
TAMM41,0.594039245193543
SLC4A7,0.120107726490936
EPM2AIP1,-0.183959084300766
CCRL2,-0.469851669878466
USP4,0.420381709643401
NISCH,1.0205964684226
RYBP,-0.882817750399954
GBE1,0.160424689587375
ZBTB11-AS1,0.595333564582327
ASTE1,0.266164678568471
NPHP3,0.80308111705897
RP11-38P22.2,0.19731656888734
MCCC1,0.665067085610176
DVL3,0.199323562868885
VPS8,-0.448150816906323
ZNF595,0.965750470226965
ZNF141,-0.971370125869324
ZNF721,0.899711560950302
ZFYVE28,1.10747207724054
HTT,-0.327066227726192
AASDH,0.61642216481916
UGT2B7,-0.353586586975819
ADH1A,-0.342272522276777
RP11-10L12.4,-0.174508465252638
AP1AR,-0.434470694628488
EXOSC9,-1.06640049598604
BBS7,1.05512533350295
CTSO,0.516552461408677
GPM6A,-0.232799532557045
SSBP2,0.656171137330901
CSNK1G3,-0.181267692214696
CXCL14,-1.82839923051332
FBXO38,0.602047734501918
F12,0.66072606059305
C5orf45,0.118540692632116
MAPK9,1.37618637119911
SLC22A23,0.207809125316545
ATXN1,0.742288145855781
POU5F1,1.07976556281569
AIF1,-0.326867179686795
RGL2,-0.445481890002694
TEAD3,0.826814175807535
UBR2,-1.42563337137363
TMEM30A,1.55061261803414
PRDM1,-1.12449417049839
RP11-425D10.10,0.861137665815631
HBS1L,-0.684394300245877
TNFAIP3,-0.375797352008568
HECA,0.546403630936513
SCAF8,1.70883621030331
PHF10,0.207102399096547
PRKAR1B,-0.37513094318352
TNRC18,-0.649092249099418
CDK13,1.13646828437485
LANCL2,0.561976215043706
GTF2IRD2B,-0.945691244842593
JHDM1D-AS1,0.832855438255398
SLC4A2,0.308607183546276
AGAP3,-1.33627163145674
MID1,-0.46509446676432
GEMIN8,0.920063431892791
ZRSR2,0.399552261083666
TXLNG,0.856240619870106
CXorf24,0.593361888920439
UBQLN2,0.512073661839135
ATRX,0.393300707097662
BEX2,0.498323401187276
TCEAL1,0.951568135493164
RBM41,0.896693989514327
NXT2,0.272387295447223
MMGT1,0.780310213362649
FHL1,-0.451730217393559
DEFB1,0.994787124690256
PSD3,0.297763863590506
ADAMDEC1,-4.41507239291337
DDHD2,-0.215402958299963
RP11-25K19.1,-1.05100831027272
SNX16,-0.125051015042465
CA13,0.524261082260919
TP53INP1,0.569505636630928
GLIPR2,0.687453313676027
RNF38,0.364015642075576
ZBTB5,0.549957936484368
NOL8,0.475531452715508
NINJ1,0.112111182139067
FKBP15,-0.155810887204185
FAM73B,0.235249281549052
ASB6,1.10431628674215
PPP1R26-AS1,-0.515835276710266
DPH7,0.432494791927199
WDR37,0.73897890386835
PLXDC2,0.205876912450567
SGPL1,0.653037898140362
CDHR1,-0.266171890982869
FRAT2,-0.982613520059966
R3HCC1L,-0.44168894125175
C10orf76,-1.37917472611769
NT5C2,-0.114312643869416
STIM1,0.267966969589887
USP47,0.211912846812779
TRAF6,0.420952479435582
NR1H3,0.182099406085794
TMEM109,0.446971027010323
MYRF,-0.832968790883348
LTBP3,-0.584654763459429
RP11-867G23.8,-0.169454707884803
CTD-3074O7.5,1.07502886670226
KDM2A,0.541154892024356
IGHMBP2,0.665164094213727
ME3,-0.13855840442871
KIAA1731,-0.158110976808023
PANX1,1.02217526494531
C11orf71,0.997582373407841
CCDC153,0.399091521273001
STT3A,0.761166326149127
HYLS1,-0.567524118784976
ZBTB44,1.21163777168804
ZNF384,0.810933569595223
CDKN1B,-0.126766990950876
RP11-771K4.1,-0.902030794712782
LINC00938,0.429278987946018
RPAP3,-0.92909402295085
LMBR1L,0.390953576382288
CSAD,0.84549710383459
SMARCC2,1.10183544494419
THAP2,1.20517121044039
GIT2,0.189527890845662
CAMKK2,0.880661378575881
ZNF140,0.82947423148784
CCDC122,-0.396352829397637
SETDB2,-0.106201134615811
CKAP2,-1.7943849709586
SPRY2,-0.982815230873348
DNAJC3-AS1,-0.344084155382306
RAP2A,1.09897357163886
CLYBL,0.368711361300109
BIVM,-0.762297772604487
MCF2L-AS1,-0.123966943615564
TEP1,-0.137062868882143
IRF9,0.920825292835248
C14orf28,1.00463632397255
HSPA2,1.26574554041887
ZFYVE1,0.402653727971225
AREL1,1.3369681054039
MOAP1,0.116164545714832
TRAF3,0.96563468077915
TJP1,-0.825923322375547
DPH6,0.719601712065795
EIF2AK4,0.196108398334382
PIGB,-0.516141134437031
CD276,0.348384186816271
NEIL1,0.438396148912405
CRTC3,0.188890827794708
HDDC3,1.06436786707707
ASB7,1.1960748658071
ALG1,0.830635988522957
DEXI,0.387877405157539
ZC3H7A,-0.253177265571775
LYRM1,0.543892936641784
GGA2,0.175591191670846
SLX1A,1.86798012978339
PRSS36,0.474766917443639
GFOD2,0.470640718717542
CENPT,-0.119368257875154
VAC14,1.3249243819191
ZDHHC7,0.166993755528198
BANP,0.656933879476024
PIEZO1,-0.621184020793402
RPA1,0.338475765357815
AC027763.2,1.35508206243321
DVL2,0.350220121530103
CHRNB1,0.128446901800245
SLC25A35,0.391224624082644
MPRIP,0.640363820927617
BLMH,-0.918683662184028
TEFM,-0.244907656187957
C17orf75,0.972550173189798
CCL4,-1.30992436109894
MRM1,1.24194747884446
SYNRG,-0.831516578110636
MLLT6,-0.113971012948851
PGAP3,1.48822256876574
ORMDL3,-0.393155137237521
EZH1,0.495429939938508
SNX11,0.381926631701523
UTP18,-1.22093316044092
VEZF1,-0.542593384183722
YPEL2,0.706919572815629
NACA2,-0.106446678641846
SMURF2,1.3491302724696
HELZ,1.09459879706959
PITPNC1,-0.486824718232076
MRPL38,-0.625148341905456
SPHK1,1.2243116883154
ENGASE,1.3624123598895
LRRC45,-0.177091474679794
THOC1,-0.789602994295193
CABLES1,0.805222821692205
CTDP1,-0.142674636815245
NDUFAF5,-0.75956208276449
PLAGL2,-0.963791376430529
CDK5RAP1,-0.25059146107298
AAR2,0.738020870815184
B4GALT5,0.205703605300233
EFNA2,0.97010520533966
SF3A2,0.416585642578954
FZR1,-0.252846965571488
TINCR,1.24868428443751
FUT6,0.436978561730561
VMAC,-0.129156954928418
ZNF358,-0.738064662680658
CDKN2D,0.96153673275322
PKN1,0.30338383710727
EPS15L1,1.00682088641815
ARMC6,0.453849779618635
TMEM161A,0.328774490435372
ZNF253,0.246728378141654
CEP89,0.776620021117778
FXYD1,-0.427741154924311
ZNF567,-1.06003945109343
FBXO46,0.575380735392792
DMWD,0.435263018029554
ARHGAP35,-0.361271510954274
SULT2B1,1.10548925413046
RCN3,0.817934777849623
SCAF1,0.206859333223782
C19orf48,-0.241746281597275
ZNF836,0.516298314069882
ZNF600,0.975175760196312
ZNF816,-0.368248365369209
TANGO2,-0.255306272368117
TOP3B,0.767995358606168
SLC35E4,0.876313278910088
XPNPEP3,0.607196677264478
RNU12,-1.61169619465425
FAM118A,-0.479079997276237
ALG12,-0.18978039845101
SBF1,0.177247603276681
ITSN1,0.526430079248335
SETD4,1.29166870266404
MORC3,0.335150567219451
AC069277.2,-0.243856371172591
CLDN8,-0.135054305791712
UBE2V2,-0.235228283348575
CYHR1,0.201717918563165
TPRN,-0.977999458834511
KANSL1-AS1,-0.486861606525528
HOXB6,0.283548253918259
BIRC3,-1.8103910516317
TMEM14C,-2.04252648238687
ZFAND2A,-2.64770686198854
CPNE1,-2.27910806208958
MRPL4,-2.10822720273804
ZNHIT1,-0.488603591474645
TMC6,1.38047549899945
FIS1,-0.5451040741333
RP11-680F8.1,-2.34015559406491
RDH14,0.131451987017114
C6orf47,0.556777065030061
RNASEH2C,0.254098015264422
SUN2,0.289133487309944
RPL36A,-0.539504146993525
TPT1,0.229746876800324
KLF6,-1.69698215451149
BTG2,-2.34023884055238
ATP6V1E1,-1.58282074331538
PLXNB2,-1.50592501762032
EMC7,-0.623575152671914
ASNA1,-1.34619605239958
CAPG,-0.948694598508008
ELMO3,0.417701548266932
RASSF7,-1.20786838926922
ITFG1,-1.31014060286257
CASP7,-0.538523666958368
ARHGEF16,-1.08749250504996
ADTRP,-1.06904727588154
NAT1,-0.251958005213546
JMJD6,-0.39052002208524
SEPHS2,-0.984884518810987
RNF7,-0.856598142535006
ATP5G2,-0.296336468124034
PPP1CC,-0.8840058999561
PFKL,-1.93424304325693
PPP1R2,-0.592359053469457
TMEM14B,-0.872232257503563
ACOT8,1.18017347008116
SLC35A3,-0.93914204958176
UQCRC2,-0.472179580115864
MTMR11,-0.480788081454858
TMEM171,-2.56318590201422
TARDBP,-0.742875589984934
CEBPZ-AS1,-0.439071515402659
SLC44A1,-1.08603439480443
PPP1CA,-0.946020236165138
ECHDC2,-2.02964960603123
KLC4,-2.07139751752108
LAMP2,-1.98741122226118
KLHDC2,-1.45289052950103
CES3,-2.44410112882153
NARF,-1.9266059496328
RAB9A,-0.655275201372051
RHEB,-1.05289794261923
TCF25,-1.33212495923955
THAP4,-0.333522618593
DUSP3,-0.462269611240717
SLC35C2,-0.202268886232167
IRF1,-1.39895093167985
BCAR3,0.58140674769437
LINC00115,0.968642232724623
FAM41C,2.15080607947421
RP11-54O7.17,1.27850434167689
DVL1,2.01175818424552
PER3,1.12478841844293
H6PD,1.18184895193543
DFFA,0.514214940263137
RP1-43E13.2,0.121813906043884
TMCO4,0.630925496367697
RAP1GAP,0.372294165322759
KDM1A,1.13106743513598
MED18,0.292977993441429
STK40,0.816808988155847
EDN2,0.406152094249548
KDM4A,0.183572908164412
FAF1,0.905524216444457
EPS15,0.368184977632801
OSBPL9,0.882164945739225
ZCCHC11,-0.390466652502552
PPAP2B,0.698928951188658
ST6GALNAC3,2.2694336455779
RP11-131L23.1,0.97585320343722
GBP1,-0.375182928823485
RPAP2,0.977304328029551
EVI5,1.24831647050091
PRMT6,1.23767229297656
GSTM3,0.924902307732809
MAN1A2,1.05896891034989
GDAP2,0.484683328457142
NBPF9,1.79214435812453
NBPF14,1.05661755356011
CREB3L4,1.91038376499102
RP11-307C12.11,0.784559877384995
METTL18,1.58655288641289
SCYL3,0.7059830576251
RP11-296O14.3,1.23647891545589
CEP350,1.41317061044188
LAMC2,0.361462945235555
GPR37L1,1.13776090857645
CYB5R1,-0.681781370199277
ATP2B4,1.81813615824808
SLC45A3,-0.357886404702732
TRAF5,1.17254442124193
CAPN8,0.912665605550648
TAF5L,-0.205926637837463
RP5-827C21.4,-0.627371807709534
GPR137B,0.421108945602398
TFB2M,0.652702740265527
CNST,1.9488345140301
TRIM58,1.09733250498214
HS1BP3,0.160032146899441
CAPN13,0.612798183175344
SLC30A6,0.309842680448417
STRN,1.2463980217512
AC073283.4,-1.04391056144627
PPP1R21,1.48373312831569
PUS10,1.3346264827492
RP11-355B11.2,-0.809104768445808
PAX8,-0.344828224710452
RABL2A,1.25628640606716
RP11-395A13.2,1.37778056669842
TANC1,0.836332737411572
WDSUB1,-1.65134722109486
COBLL1,-0.514373296621912
TFPI,1.05419255550085
GULP1,0.79513677500392
RAPH1,1.41327338166862
AC007383.3,1.17448884135606
FASTKD2,0.312634846951632
RP11-105N14.1,1.28658271797363
USP37,-0.610943136350699
SERPINE2,-1.30127388640906
COPS7B,1.33802124374335
NGEF,0.607918410314513
UGT1A8,0.538684081706133
AGAP1,1.27789454172262
D2HGDH,-0.264909551338843
CNTN4,1.3724154956334
OGG1,0.517073813225174
CIDEC,1.52658741975464
TATDN2,0.295058114085015
HRH1,1.58135718151218
TMEM43,0.8037466219554
CMTM7,0.335562287340168
OXSR1,0.856361369074858
LZTFL1,0.713412885696645
NME6,-0.175889608070257
NICN1,1.45951516126037
DAG1,0.649370690607607
XXcos-LUCA11.4,1.8920245296998
RBM15B,0.965621957277563
NEK4,-0.363842940062053
EIF4E3,-0.361867530046142
SLC35A5,1.25797036272103
DIRC2,1.48837187529116
SLC41A3,0.803550903086087
CHCHD6,1.64340862382306
KBTBD12,1.28956081341546
EEFSEC,0.846331321668929
TMCC1,1.43212767383433
NMNAT3,0.48727689135927
RP11-485G4.2,1.71124944334607
HPS3,-0.111676814010177
YEATS2,0.387787337051308
CLCN2,0.642981573886317
AC046143.3,1.28560704880248
PIGG,0.321715951689603
MYL5,-0.905821169724278
NOP14-AS1,0.923635532709198
ACOX3,0.239812957042941
N4BP2,1.61831763405019
ATP8A1,1.63598437617199
THAP6,1.86994198261682
PRKG2,0.275925041995463
FAM175A,0.853264565288385
ADH1B,0.769365003341437
CLGN,0.201532903303822
OTUD4,1.4943690820417
MMAA,0.985041895610702
KIAA0947,-0.837478037974593
AMACR,1.54408054264875
RAI14,1.77598950047737
SKIV2L2,1.33236143063227
SLC38A9,1.72090710307945
MIER3,-1.61106920504628
ZSWIM6,-0.440813453117077
CDK7,0.922680577497831
FCHO2,0.82669626055237
EDIL3,0.369613416985042
NUDT12,1.03793578648023
EFNA5,0.331719218390179
SNX24,0.356152241696468
KDM3B,1.58769653240396
CD14,1.45100611004024
CYFIP2,-0.442992059673346
WWC1,0.62756556030304
RAB24,1.25678495875002
RPP40,1.19001055634349
RIOK1,-0.202383980703191
RANBP9,1.24837136386072
HFE,0.589508454623785
HIST1H2BF,1.23262861611567
HIST1H2AE,1.23025512021318
BTN3A3,0.190008246621207
ZNF165,-0.53511519975457
ZSCAN31,-0.682271794174862
APOM,0.420170809268496
ABHD16A,1.65775999814095
VARS,1.16417588773786
TAPSAR1,-0.123202363400894
VPS52,0.800083614058249
C6orf1,-0.208781222172093
ANKS1A,0.615529213191092
PPARD,-0.715771571422749
KCTD20,0.644544534160729
MOCS1,0.460107191760136
GTPBP2,1.16120086355306
PHF3,0.331755659923844
MTO1,-0.430586132540683
QRSL1,1.57798336745561
RNF146,-0.835923507655447
STXBP5,0.787674837774747
IYD,0.913019322302504
TBP,0.399372271654676
AC147651.3,0.804056184400727
HEATR2,1.16278546436373
CDCA7L,1.32813372716677
RAPGEF5,0.549712076077709
C7orf31,1.11154718322382
HOXA10-AS,0.960925008982336
HOXA13,-0.107422879608186
RP9,-0.804487863140466
HERPUD2,0.749960460404968
NUDCD3,1.53045709993227
PURB,-0.468124079250458
CRCP,0.245287830900522
RFC2,1.26424011285029
GTF2IRD2,0.692275756177966
GATAD1,1.44698168888344
ACHE,0.298399870722709
ALKBH4,0.953832970594171
ATXN7L1,0.54228967874822
AC002467.7,0.996402492695739
AHCYL2,0.514130774211775
CPA2,0.156049329258692
AKR1B1,0.194206328956552
PRKAG2-AS1,0.229343305443162
ACTR3B,1.22191863013129
MOSPD2,0.372878407129897
PIR,-1.06905825000785
XK,-0.879103774536159
CXorf38,-0.881871675756168
KRBOX4,1.07537283110058
GSPT2,0.864626730461535
ZXDA,1.46099461076172
FOXO4,0.979752248543897
FTX,1.03905202922437
BRWD3,1.2259883686441
MCM4,1.28457974425848
LYN,0.200942216723564
UBXN2B,0.993879628233401
FABP4,-1.56762411570508
NIPAL2,0.531407551499437
ANXA13,-0.152561984132448
TOP1MT,1.09247215183743
CPSF1,0.289816206564681
ZNF34,1.21641280381833
DMRT2,-0.164288289113306
GLIS3,0.799551923905302
RP11-390F4.3,0.187775803857356
KDM4C,0.24418424644715
FOCAD,0.810791411064026
PLAA,1.09110772722164
RP11-112J3.16,0.229394115870678
FXN,0.980711334887078
RP11-63P12.7,0.834010221751674
C9orf40,1.17542628069764
S1PR3,1.040583302224
GADD45G,1.37196706660805
SPTLC1,-0.496445873413168
TSTD2,0.621892512540095
TMEM245,1.1340144424782
SUSD1,-0.216550688196087
SLC31A1,-0.155937682825549
PRPF4,-0.223061944383548
RC3H2,-0.281239045106986
DENND1A,0.504883909390718
ZBTB43,0.590624276786036
CDK9,1.42425467488203
ODF2,0.18835159179046
RAPGEF1,0.481130924410064
VAV2,1.66043303260817
ASB13,0.806368402297284
IL15RA,1.08909890821693
TAF3,-0.403185687383377
VIM,-1.71294541941568
ARHGAP21,0.461891733183616
BAMBI,0.337100693043488
MTPAP,0.376675905421311
ARHGAP12,0.403980970242169
PARG,1.59303093906939
UNC5B-AS1,0.736950021583004
SLC29A3,1.13449090399583
PLA2G12B,0.798717743664885
NDST2,0.885245460142921
KAT6B,0.639706381497417
ZNF503,0.304766520967286
LZTS2,0.872959569958338
HPS6,0.121337490617428
SH3PXD2A,-0.554301917355545
VTI1A,1.22499721940842
INPP5F,-0.357849162005377
ZRANB1,1.40394703765428
MTG1,0.794326749268225
PTDSS2,-1.35675783680615
DUSP8,1.07944812999391
OSBPL5,0.647394869372016
NUP98,0.827474346717584
RRP8,1.4801305099348
SBF2,0.597957907913698
ZBED5-AS1,0.458062858462476
PRMT3,1.18678820375696
BDNF-AS,1.20665589463699
RAG1,1.46551038542881
C11orf74,-0.180614247427823
AMBRA1,1.51118388702468
NUP160,0.622834311598768
SYT7,1.20013262036752
BEST1,-0.114712699237539
SCGB2A1,-0.569333669770876
TAF6L,0.461063584265773
CDC42BPG,1.10714060638841
SART1,-0.280102868158376
C11orf80,0.52507142400365
TPCN2,1.20583601930184
PAAF1,0.871757882102595
XRRA1,-0.403131724883305
BUD13,0.704429524008753
RP11-677M14.3,1.3868663939585
FOXRED1,0.923573844773682
SNX19,1.86607057552514
ERP27,1.74545397666904
REP15,-0.632668979642086
KIAA1551,-0.630617351094659
GXYLT1,0.459638236903088
RND1,0.740595911198994
RNF41,-0.311955023666416
PRIM1,0.946560714167355
RASSF3,0.276480816076516
RAB3IP,0.854964364126514
RP11-567C2.1,1.5416334605972
RIC8B,-0.458534836929487
SSH1,1.63666992132912
USP30,0.774728359672747
ANKRD13A,0.763310026979366
C12orf76,0.746509075536556
NAA25,0.478158918644009
USP12,1.38640414541642
SLC7A1,-0.255364729599306
SLC25A30,0.362529923968304
TMTC4,0.623513118739954
ARHGEF7,0.495807998313416
HAUS4,1.09638387835493
HOMEZ,-0.731200237650246
CIDEB,0.484611493585295
TRAPPC6B,0.927204406464439
FBXO33,-0.680465001594445
ZBTB1,1.62399657567978
PTGR2,0.35988273694124
GPATCH2L,1.24486556997694
GALC,0.995589520603073
RPS6KA5,1.13846613032096
CCDC88C,1.51938715619125
DICER1,0.741587989811059
DIO3OS,1.72395342720931
PACS2,0.528655007435159
AQR,0.732344186264678
THBS1,0.863162680996395
ITPKA,0.315738615816068
ZSCAN29,1.10006156874799
TUBGCP4,1.12079319588648
GATM,1.67633713040088
BNIP2,1.26304134295644
VPS13C,0.709219970987438
HERC1,0.553421222193238
PARP16,-0.304614995782429
SIN3A,-0.48778527446858
ZNF592,1.27652012183417
FES,1.43399953740252
PIGQ,1.57852505347699
MAPK8IP3,0.571737780960005
MGRN1,0.318069530797687
ZNF500,1.56768866644189
NAGPA,1.73762103303291
CLEC16A,1.3885097344679
KIAA0556,1.13381470838308
TAOK2,0.398041442020245
ADCY7,-0.359988243684742
CSNK2A2,0.2378678186722
SLC38A7,-0.170229358128803
CTC-479C5.12,1.10576726023361
RP11-96D1.11,1.44448309001797
TMED6,1.01213501584226
ATXN1L,0.930742049861481
SCARF1,0.144923455964044
ZNF232,0.427450277981044
TNK1,1.30391954295643
AC113189.5,0.930405900362228
TOP3A,1.63229178572166
TNFAIP1,0.379066461700028
CCL23,-0.357137029813137
DUSP14,0.422025684022131
GHDC,1.24167404684044
STAT5B,1.52893508095204
FAM134C,0.960865217361153
NAGS,0.762239698181018
HEXIM1,1.72983691153918
RP11-708H21.4,0.434751538348479
ZNF652,-0.50781963324438
KAT7,0.397259884812872
RP11-166P13.3,0.928032042044028
MKS1,1.67959260427756
TUBD1,0.771610495655046
ABCA5,-0.118621645224069
RECQL5,0.681854752387131
CCDC57,0.639487569003225
FOXK2,1.11045319684427
EPB41L3,0.490701432381025
LINC00668,0.470309199537478
RP11-143J12.2,-0.876981223320713
SS18,0.578505030690211
PIGN,2.07672016695382
RP11-635N19.1,0.97932415659289
MAVS,-0.877188026190377
RNF24,0.3169502762913
NANP,0.345525732329043
RALGAPB,1.24637545969923
EYA2,0.363973347008715
ZNFX1,0.637845184302794
COL9A3,1.646843175619
ARFGAP1,1.58590514035076
REXO1,0.556882874895599
ZNF823,1.03677873636325
ZNF439,0.479463876737818
ZNF443,0.268265101571586
AKAP8L,0.907151236654237
HSH2D,1.28836154289032
MAST3,-0.108958064883138
IFI30,0.568016912705751
CRTC1,0.603548086622425
UPF1,1.1761467135279
MAU2,0.770736272800936
ZNF90,0.88168449369146
ZNF430,0.229616585554875
ZNF493,2.04273035043908
ZNF675,-0.345631266998352
GPATCH1,0.757256379765117
PDCD2L,-0.702231831381215
KMT2B,-0.219435166726948
TMEM91,0.967559171911847
ZNF575,1.43951081902329
APOE,-1.01003618298712
MYPOP,-0.618018672498372
KPTN,0.719839093613397
GLTSCR1,0.823596620712118
DBP,1.63482669584213
ZNF160,-0.152559251393614
CTD-3093M3.1,1.02089145809664
CTC-444N24.11,1.44575255374167
ZNF256,1.65786355048554
ZSCAN18,0.630829900482204
HIRA,1.28375450071834
DGCR8,0.622502060274967
CRKL,1.04438984672762
AIFM3,0.623180037754232
THAP7-AS1,0.679354521082963
BCR,1.57542844033439
HPS4,0.679529450912463
CTA-211A9.5,-0.141331586608058
CCDC117,1.30761319783836
RHBDD3,0.787471521287763
MB,0.599003809327442
DNAL4,1.3726757621097
CENPM,1.26158605351523
ATP5L2,0.671707137911124
CHKB,-0.119628746714418
HSPA13,1.15067904333687
NRIP1,-0.479562774954154
MX1,-0.940002810278839
CBS,0.552817115383282
PNRC2-ENSG00000215700,0.142538499876027
SATB2-AS1,0.527095574997363
RP1-80N2.2,-0.640494653107916
CTC-490G23.2,1.71029392806215
STX7,-1.7384334340288
CFDP1,-1.08874508865019
MAX,-1.71498557250262
PNPLA2,-0.928065510643547
LUZP1,-1.25972622249143
PPIH,-1.02232290040711
NASP,-0.747469956679513
FAAH,0.178044267758758
CYR61,-1.62539543189886
DCTN1,-1.60085971613019
STK17B,-0.935305840892592
CYP20A1,-0.995419635185922
IL17RC,-0.410613468332396
TREX1,-0.717205330664196
MAEA,-0.642384570063656
PGRMC2,-1.01553846663666
ZCCHC9,-0.675868521904322
PRRC2A,-0.783831504400726
LMBRD1,-0.980346596847596
EIF2S3,-0.81195149131402
ERICH1,0.154512596817319
PLEKHF2,-1.2121927005176
ATP6V1C1,-0.225574851664803
WAC,-0.83571964173755
ARFGAP2,-0.304686350930309
VWA5A,-1.47977795559083
NR4A1,-1.73157371047897
TMEM8A,-1.05485923732076
NMRAL1,-0.385086139965597
PHF23,-1.32341186619654
EXOC7,-0.659098444213594
C17orf62,-0.387566518815454
TPGS1,-0.712248172733543
SAFB,-1.06378517703454
DGCR6L,-0.833549398653675
OPTN,-2.07953285008258
IL2RG,-1.53132478402246
HIST1H1C,-1.21532388384473
PFDN5,-0.184648052261139
HEBP1,-0.559598202586724
FXR1,-0.226265916657454
UBL7,0.783418090849588
PGS1,0.389974928830894
SEPT7,-1.51336200686664
C19orf43,-0.501934928356902
GTF2A2,-0.313792491591244
A1CF,-1.68036679525301
GPRC5A,-0.171043654878965
MRPL22,-1.09256880938693
SAT1,-0.398693879823659
RELB,0.331526151318712
WDR13,-1.29857972630981
RNF181,-1.00867995900995
DNAJB1,-1.12662108988129
GSTK1,-1.04928630431709
COX17,-0.336893101515376
CYTH2,-0.518324397080636
RPL8,-0.299161920917156
PRDX6,-1.33735905002314
HPCAL1,-2.14035108564368
SLC1A5,-1.6819870448159
GALE,-0.747202507552246
MKRN1,-1.04436670461642
NCBP2,0.281915640121259
NPC2,-0.672383502683302
MAST2,1.20440058616783
DHDDS,-0.130574582654027
TANK,0.370412375751096
REEP3,-0.657848927095856
TMEM220,-1.09943329771642
HAGH,-0.889684614060405
RHOC,-0.124142753789756
DBNL,-1.69898648232514
MYO1B,0.223907186335879
TMEM45B,-1.06410442540132
FA2H,-1.1041403328429
CYP4F12,-1.14371588336814
ERBB3,-0.720850122809327
CLTB,-0.260231624902092
NEU1,1.82036099460672
TNFRSF14,-1.25072428825065
NBEAL1,-0.551138957404302
THOP1,-1.5228138581365
FCGRT,-0.700946374129447
U2AF1,-0.825924372344979
ATP2C1,-0.738564247254163
FNIP2,-0.989800304538973
C10orf118,-0.387031980971799
OAF,-0.20441384002013
MYO1E,-0.757967723977016
HMG20B,0.114327518177084
ETHE1,-0.548065101619927
SPTSSA,-0.403793454367828
RSRC2,-1.70844767749993
AGPAT2,-0.776985848796096
TMEM183A,-1.14147159499182
NAGK,-1.14456671365843
SYF2,-1.37228456671461
CISD1,-1.15736949075717
CAMK2D,-0.542603005882038
SLC35B3,-0.25167431418273
RPS6KB2,0.136329316057092
VWA1,1.07880190141934
SKI,0.20031568501809
HES5,0.888357891106551
TP73-AS1,1.36623785339959
NPHP4,0.892558698654108
RNF207,2.01346890485128
THAP3,2.0456101992157
UTS2,1.56731486975059
UBE4B,1.12220551284031
MTHFR,1.73555570192952
CASP9,1.20907700599943
DDI2,1.99112751101741
CELA3A,1.2368184155661
TCEB3,0.179302761329672
RCAN3,0.237621064283125
TMEM39B,0.856525193367931
ZBTB8A,-0.343264858697092
ADC,0.266454457623186
MANEAL,1.56897825379271
TRIT1,0.773165456401654
RIMKLA,1.06703600928464
SLC6A9,1.4571195711958
EIF2B3,0.108225295537316
TESK2,1.07578408746877
CCDC17,1.63669433419685
BEND5,1.96468631766606
CC2D1B,1.17704068680084
FAM151A,0.380227337283574
LINC01135,1.88015447908532
RP4-794H19.1,1.87731038898017
DOCK7,1.18200998822191
ATG4C,2.1369780323583
CRYZ,1.24596230809106
TTLL7,-0.268881749576392
DNASE2B,1.2909524621417
CLCA1,0.760594217337931
LINC01057,1.44373276778245
DPYD,-0.171277909966977
CDC14A,2.25283333556981
RP4-549L20.3,1.72838928342937
RP11-421L21.3,1.57984995810662
CEPT1,1.78594288772677
SLC16A1,1.99448823543042
