Gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
SPAG1;0.00369154475669909;4.23931118171768;0.1;0.005;1
FAM91A1;0.00369154475669909;2.32954649152736;0.1;0.005;1
TRMT12;0.00369154475669909;4.03287862767509;0.1;0.005;1
CTA-204B4.2;0.00369154475669909;1.85748280734074;0.1;0.005;1
CASC7;0.00369154475669909;3.56249927230207;0.1;0.005;1
RP11-809O17.1;0.00369154475669909;2.7310334903745;0.1;0.005;1
OPLAH;0.00369154475669909;2.34888122441222;0.1;0.005;1
LRRC14;0.00369154475669909;3.26125596116467;0.1;0.005;1
SMARCA2;0.00369154475669909;1.99240685421062;0.1;0.005;1
SLC1A1;0.00369154475669909;4.1987188936214;0.1;0.005;1
JAK2;0.00369154475669909;1.88376714389062;0.1;0.005;1
LINC00961;0.00369154475669909;3.48824072293982;0.1;0.005;1
WDR31;0.00369154475669909;3.45169673699004;0.1;0.005;1
AKNA;0.00369154475669909;2.07870746697655;0.1;0.005;1
PSMD5;0.00369154475669909;1.58797203040515;0.1;0.005;1
GAPVD1;0.00369154475669909;2.17951269233687;0.1;0.005;1
MVB12B;0.00369154475669909;3.02170211157048;0.1;0.005;1
HMCN2;0.00369154475669909;3.90191196918128;0.1;0.005;1
FIBCD1;0.00369154475669909;2.39002656744652;0.1;0.005;1
AK8;0.00369154475669909;3.92352258922072;0.1;0.005;1
TSC1;0.00369154475669909;3.35730309468049;0.1;0.005;1
INPP5E;0.00369154475669909;3.68768786143504;0.1;0.005;1
AKR1C1;0.00369154475669909;2.74665818263584;0.1;0.005;1
FAM171A1;0.00369154475669909;3.68768786143504;0.1;0.005;1
KIAA1217;0.00369154475669909;3.94598041560859;0.1;0.005;1
THNSL1;0.00369154475669909;3.3141971945486;0.1;0.005;1
PTCHD3P1;0.00369154475669909;4.08880561620308;0.1;0.005;1
CCDC7;0.00369154475669909;3.361983219233;0.1;0.005;1
ZNF33B;0.00369154475669909;3.40340290876391;0.1;0.005;1
SIRT1;0.00369154475669909;3.29186736096772;0.1;0.005;1
BTAF1;0.00369154475669909;2.96876087818655;0.1;0.005;1
NOC3L;0.00369154475669909;3.80026645445697;0.1;0.005;1
TMEM180;0.00369154475669909;3.31439818073969;0.1;0.005;1
NHLRC2;0.00369154475669909;2.61134788642952;0.1;0.005;1
TRUB1;0.00369154475669909;2.99938926932661;0.1;0.005;1
STK32C;0.00369154475669909;3.14884725822679;0.1;0.005;1
PIDD;0.00369154475669909;1.79877399570465;0.1;0.005;1
RP1-239B22.5;0.00369154475669909;3.35402965889499;0.1;0.005;1
DNAJC24;0.00369154475669909;2.77003788005483;0.1;0.005;1
SLC39A13;0.00369154475669909;2.86279729952669;0.1;0.005;1
OSBP;0.00369154475669909;1.92518683342153;0.1;0.005;1
CCDC86;0.00369154475669909;2.99938926932661;0.1;0.005;1
AP003068.23;0.00369154475669909;3.6098354628065;0.1;0.005;1
SSSCA1-AS1;0.00369154475669909;3.64164585553248;0.1;0.005;1
PCNXL3;0.00369154475669909;3.97302231118938;0.1;0.005;1
SLC29A2;0.00369154475669909;3.23940130352164;0.1;0.005;1
PC;0.00369154475669909;3.44780695699459;0.1;0.005;1
PTPRCAP;0.00369154475669909;3.241374402952;0.1;0.005;1
TBX10;0.00369154475669909;3.05184390039383;0.1;0.005;1
AP001372.2;0.00369154475669909;2.8770939823424;0.1;0.005;1
VSTM5;0.00369154475669909;3.4959608293254;0.1;0.005;1
SESN3;0.00369154475669909;1.62186349653617;0.1;0.005;1
USP28;0.00369154475669909;3.84168614398788;0.1;0.005;1
TAGLN;0.00369154475669909;3.99145893814418;0.1;0.005;1
RAD51AP1;0.00369154475669909;2.85061313466564;0.1;0.005;1
BHLHE41;0.00369154475669909;2.42652724735449;0.1;0.005;1
HDAC7;0.00369154475669909;3.41027704745913;0.1;0.005;1
ZNF740;0.00369154475669909;3.90699060217975;0.1;0.005;1
ITGB7;0.00369154475669909;3.3141971945486;0.1;0.005;1
RBMS2;0.00369154475669909;3.2186347754552;0.1;0.005;1
CAND1;0.00369154475669909;3.26643097204134;0.1;0.005;1
RP11-611E13.2;0.00369154475669909;2.68464966479317;0.1;0.005;1
TMTC2;0.00369154475669909;2.63511116271104;0.1;0.005;1
PARPBP;0.00369154475669909;3.31521679126495;0.1;0.005;1
RASAL1;0.00369154475669909;3.91562115664064;0.1;0.005;1
GATC;0.00369154475669909;1.25989296714068;0.1;0.005;1
DYNLL1-AS1;0.00369154475669909;3.6047639614457;0.1;0.005;1
CDK2AP1;0.00369154475669909;3.2663305404561;0.1;0.005;1
hsa-mir-8072;0.00369154475669909;3.44009218783052;0.1;0.005;1
SPATA13;0.00369154475669909;3.50112503732312;0.1;0.005;1
RGCC;0.00369154475669909;1.03569109216882;0.1;0.005;1
PIBF1;0.00369154475669909;3.3141971945486;0.1;0.005;1
FARP1;0.00369154475669909;3.65812929103263;0.1;0.005;1
TPP2;0.00369154475669909;4.13418122696601;0.1;0.005;1
TEX30;0.00369154475669909;2.3091906956738;0.1;0.005;1
RP11-66N24.4;0.00369154475669909;3.84086799925058;0.1;0.005;1
DTD2;0.00369154475669909;4.13418122696601;0.1;0.005;1
RP11-73E17.2;0.00369154475669909;2.34046471841896;0.1;0.005;1
STYX;0.00369154475669909;3.56741772928352;0.1;0.005;1
DLGAP5;0.00369154475669909;3.44912124141847;0.1;0.005;1
TMEM260;0.00369154475669909;4.13129200220481;0.1;0.005;1
RP6-65G23.3;0.00369154475669909;2.86022692677974;0.1;0.005;1
DCAF4;0.00369154475669909;3.80026645445697;0.1;0.005;1
ZC2HC1C;0.00369154475669909;3.21575972506241;0.1;0.005;1
IRF2BPL;0.00369154475669909;-0.467831594676078;0.1;0.005;1
ALKBH1;0.00369154475669909;2.83567429281149;0.1;0.005;1
MOK;0.00369154475669909;3.27000418932394;0.1;0.005;1
ZBTB42;0.00369154475669909;2.58670640178773;0.1;0.005;1
C14orf80;0.00369154475669909;1.70419723628318;0.1;0.005;1
HAUS2;0.00369154475669909;3.40340290876391;0.1;0.005;1
CTDSPL2;0.00369154475669909;1.89660762785564;0.1;0.005;1
SPATA5L1;0.00369154475669909;3.97302231118938;0.1;0.005;1
MAPK6;0.00369154475669909;3.21404633768513;0.1;0.005;1
FBXL22;0.00369154475669909;3.31765554321074;0.1;0.005;1
ZNF609;0.00369154475669909;3.1475971048524;0.1;0.005;1
LOXL1-AS1;0.00369154475669909;2.03705140854924;0.1;0.005;1
RPS17L;0.00369154475669909;2.32954649152736;0.1;0.005;1
WHAMM;0.00369154475669909;4.08880561620308;0.1;0.005;1
AEN;0.00369154475669909;3.28558155209991;0.1;0.005;1
ZNF774;0.00369154475669909;3.25115100161985;0.1;0.005;1
PRC1;0.00369154475669909;3.10617741532149;0.1;0.005;1
TARSL2;0.00369154475669909;2.03705140854924;0.1;0.005;1
NPRL3;0.00369154475669909;4.19948568515788;0.1;0.005;1
ZNF174;0.00369154475669909;4.22087455476288;0.1;0.005;1
PAM16;0.00369154475669909;3.3558178702706;0.1;0.005;1
CDR2;0.00369154475669909;3.38607504848973;0.1;0.005;1
EARS2;0.00369154475669909;3.15762553432032;0.1;0.005;1
EIF3C;0.00369154475669909;3.8656968428262;0.1;0.005;1
ZNF48;0.00369154475669909;2.97708416370495;0.1;0.005;1
ZNF646;0.00369154475669909;3.51057371353982;0.1;0.005;1
MT3;0.00369154475669909;2.40491533238693;0.1;0.005;1
GPR56;0.00369154475669909;1.6088205231418;0.1;0.005;1
DDX28;0.00369154475669909;4.22087455476288;0.1;0.005;1
RP11-252A24.7;0.00369154475669909;3.45169673699004;0.1;0.005;1
IRF8;0.00369154475669909;3.35228342421611;0.1;0.005;1
GALNS;0.00369154475669909;1.53351423607216;0.1;0.005;1
C17orf49;0.00369154475669909;2.90672716623861;0.1;0.005;1
CHD3;0.00369154475669909;1.33683445488728;0.1;0.005;1
MAP2K4;0.00369154475669909;3.54796111019416;0.1;0.005;1
PIGL;0.00369154475669909;2.96511585645827;0.1;0.005;1
RASD1;0.00369154475669909;1.58278520159079;0.1;0.005;1
NOS2;0.00369154475669909;4.03996620004631;0.1;0.005;1
NLK;0.00369154475669909;2.93470224413856;0.1;0.005;1
TLCD1;0.00369154475669909;3.99145893814418;0.1;0.005;1
TAOK1;0.00369154475669909;3.9508666500479;0.1;0.005;1
CPD;0.00369154475669909;2.17665050662163;0.1;0.005;1
CCL5;0.00369154475669909;3.2186347754552;0.1;0.005;1
THRA;0.00369154475669909;3.90886972912582;0.1;0.005;1
LINC00910;0.00369154475669909;3.50695322674154;0.1;0.005;1
ATXN7L3;0.00369154475669909;3.53386948593012;0.1;0.005;1
RP5-882C2.2;0.00369154475669909;3.75842595711332;0.1;0.005;1
RP11-6N17.6;0.00369154475669909;2.91723622911082;0.1;0.005;1
HOXB-AS3;0.00369154475669909;2.19994160186125;0.1;0.005;1
RP11-294J22.6;0.00369154475669909;3.73446471344276;0.1;0.005;1
NAT9;0.00369154475669909;3.91562115664064;0.1;0.005;1
EVPL;0.00369154475669909;3.75842595711332;0.1;0.005;1
TMC8;0.00369154475669909;4.234429953813;0.1;0.005;1
MIB1;0.00369154475669909;0.667934123629066;0.1;0.005;1
DSG4;0.00369154475669909;2.591130851651;0.1;0.005;1
SLC39A6;0.00369154475669909;4.09299193805329;0.1;0.005;1
RP11-49I11.1;0.00369154475669909;4.03287862767509;0.1;0.005;1
PIK3C3;0.00369154475669909;3.42506732949778;0.1;0.005;1
LIPG;0.00369154475669909;3.37727205805395;0.1;0.005;1
GPCPD1;0.00369154475669909;3.56225042431319;0.1;0.005;1
FAM83D;0.00369154475669909;3.99145893814418;0.1;0.005;1
UBE2C;0.00369154475669909;3.99145893814418;0.1;0.005;1
SLC9A8;0.00369154475669909;3.63247230307701;0.1;0.005;1
UBE2V1;0.00369154475669909;2.77542774075841;0.1;0.005;1
FAM217B;0.00369154475669909;3.51112985843332;0.1;0.005;1
LSM14B;0.00369154475669909;3.92352258922072;0.1;0.005;1
SS18L1;0.00369154475669909;1.63755750669107;0.1;0.005;1
MRGBP;0.00369154475669909;0.901321396688991;0.1;0.005;1
SLC2A4RG;0.00369154475669909;1.24101915309404;0.1;0.005;1
ARID3A;0.00369154475669909;3.57112738066741;0.1;0.005;1
APBA3;0.00369154475669909;2.29913095037576;0.1;0.005;1
TNFAIP8L1;0.00369154475669909;2.95865591864173;0.1;0.005;1
DUS3L;0.00369154475669909;4.19948568515788;0.1;0.005;1
SPC24;0.00369154475669909;3.58960781671169;0.1;0.005;1
hsa-mir-1199;0.00369154475669909;3.54796111019416;0.1;0.005;1
CTB-55O6.12;0.00369154475669909;3.6098354628065;0.1;0.005;1
CYP4F3;0.00369154475669909;2.34495203477547;0.1;0.005;1
MED26;0.00369154475669909;2.98028242203957;0.1;0.005;1
COLGALT1;0.00369154475669909;3.71882470646603;0.1;0.005;1
KIAA0355;0.00369154475669909;2.13161938746412;0.1;0.005;1
GRAMD1A;0.00369154475669909;2.86588601789577;0.1;0.005;1
ALKBH6;0.00369154475669909;3.7579548315192;0.1;0.005;1
ZNF260;0.00369154475669909;3.3558178702706;0.1;0.005;1
ZNF780B;0.00369154475669909;3.92352258922072;0.1;0.005;1
AKT2;0.00369154475669909;3.42506732949778;0.1;0.005;1
ZNF574;0.00369154475669909;3.19904522385123;0.1;0.005;1
LIPE-AS1;0.00369154475669909;3.00932717101983;0.1;0.005;1
ZC3H4;0.00369154475669909;2.75559122571621;0.1;0.005;1
TMEM143;0.00369154475669909;1.56498772436262;0.1;0.005;1
FAM83E;0.00369154475669909;3.31874113568597;0.1;0.005;1
TEAD2;0.00369154475669909;3.51057371353982;0.1;0.005;1
ZNF264;0.00369154475669909;3.31956548571002;0.1;0.005;1
ZNF446;0.00369154475669909;2.8472226555632;0.1;0.005;1
TRMT2A;0.00369154475669909;1.88028126471723;0.1;0.005;1
LZTR1;0.00369154475669909;1.28907782196368;0.1;0.005;1
AP000350.4;0.00369154475669909;4.24819238009532;0.1;0.005;1
TFIP11;0.00369154475669909;3.0839488933654;0.1;0.005;1
MTMR3;0.00369154475669909;3.51428321561483;0.1;0.005;1
DUSP18;0.00369154475669909;2.13713397027396;0.1;0.005;1
MICALL1;0.00369154475669909;2.88211671296575;0.1;0.005;1
UPK3A;0.00369154475669909;2.59843557753633;0.1;0.005;1
FLJ27365;0.00369154475669909;4.07240144800108;0.1;0.005;1
TUBGCP6;0.00369154475669909;3.48612448633959;0.1;0.005;1
RWDD2B;0.00369154475669909;3.74328282304385;0.1;0.005;1
LSS;0.00369154475669909;2.56773184380162;0.1;0.005;1
C21orf58;0.00369154475669909;3.38575867290286;0.1;0.005;1
NOVA1-AS1;0.00369154475669909;1.67258359124236;0.1;0.005;1
SHISA9;0.00369154475669909;4.19118787026596;0.1;0.005;1
TTTY14;0.00369154475669909;1.71687980453123;0.1;0.005;1
AF186192.1;0.00369154475669909;3.64831295324872;0.1;0.005;1
AC009065.1;0.00369154475669909;2.86807845359832;0.1;0.005;1
MAP2K2;0.00371190186135954;1.02618626408972;0.5;0.136;1
GSTO1;0.00376976421776025;1.09469452349497;0.6;0.194;1
RPS27L;0.0037816405403595;1.353733201094;0.8;0.414;1
NOTCH2;0.00380150315977134;1.21395494896596;0.4;0.089;1
PPM1G;0.00380150315977134;0.44622867962095;0.4;0.089;1
CCDC25;0.00380150315977134;1.1743872346472;0.4;0.089;1
MYO10;0.00384015456129559;0.210270754746479;0.3;0.052;1
WDR55;0.00384015456129559;0.867501562848141;0.3;0.052;1
TXNL1;0.00387171078244055;0.500143829236399;0.6;0.173;1
CTC-228N24.3;0.0038722424504771;2.75305910830197;0.2;0.026;1
TRIP6;0.0038722424504771;2.78000596569748;0.2;0.026;1
ATG4A;0.0038722424504771;2.37522063707597;0.2;0.026;1
YBX2;0.0038722424504771;2.91332553473205;0.2;0.026;1
OGFOD3;0.0038722424504771;1.11261125787139;0.2;0.026;1
RAC2;0.0038722424504771;3.30733824845679;0.2;0.026;1
RPN1;0.00388140543538332;1.16442942433262;0.5;0.147;1
PDIA3;0.00393752396876484;1.26090735804058;0.7;0.251;1
GPT;0.00402011056799606;1.97995942712261;0.5;0.141;1
TMEM165;0.00402632659296615;1.44168441311918;0.4;0.094;1
GFPT1;0.00403927145755551;1.92873004535638;0.3;0.058;1
TOMM40;0.00403927145755551;1.95056617518449;0.3;0.058;1
BSG;0.00405956048965068;-2.2843041890678;0.6;0.743;1
MANF;0.0040637602366235;0.666905813778165;0.4;0.089;1
SMARCE1;0.0040637602366235;0.632296170755664;0.4;0.089;1
AP006222.2;0.00409398843824851;2.54727750408912;0.2;0.026;1
VAMP4;0.00409398843824851;2.07655294317787;0.2;0.026;1
STAM2;0.00409398843824851;1.70610481386293;0.2;0.026;1
MFSD6;0.00409398843824851;2.22398125648129;0.2;0.026;1
UMPS;0.00409398843824851;2.05429937929101;0.2;0.026;1
FAM134B;0.00409398843824851;2.32164879209999;0.2;0.026;1
CCDC167;0.00409398843824851;1.88539176463814;0.2;0.026;1
HSPA14;0.00409398843824851;2.60787512782317;0.2;0.026;1
DAK;0.00409398843824851;1.45934602765305;0.2;0.026;1
NIP7;0.00409398843824851;2.49667826801115;0.2;0.026;1
SOCS3;0.00409398843824851;1.5625158026569;0.2;0.026;1
TECR;0.00414309143514186;1.56989074537225;0.7;0.23;1
EMG1;0.00420095381316714;0.810702631993563;0.4;0.089;1
XRCC6BP1;0.00420095381316714;0.993836957324292;0.4;0.089;1
P4HB;0.00420169694671575;0.967741271373101;0.8;0.325;1
MRPL50;0.00420391886669065;1.62075178938068;0.3;0.058;1
CALM3;0.0042113549019819;1.35517871282543;0.7;0.267;1
HSD17B7;0.00432719833248624;2.02235064476135;0.2;0.026;1
CDC73;0.00432719833248624;2.34788373692885;0.2;0.026;1
DENND1B;0.00432719833248624;2.35905518553763;0.2;0.026;1
FBXO11;0.00432719833248624;2.7938680401819;0.2;0.026;1
ACYP2;0.00432719833248624;2.82945512867155;0.2;0.026;1
GPD2;0.00432719833248624;2.47494750272231;0.2;0.026;1
MKRN2;0.00432719833248624;2.61567315278203;0.2;0.026;1
SEPSECS;0.00432719833248624;2.37996293211045;0.2;0.026;1
KDM7A;0.00432719833248624;1.74652144057487;0.2;0.026;1
EXOSC1;0.00432719833248624;1.28089884554852;0.2;0.026;1
MBNL2;0.00432719833248624;1.01532823877975;0.2;0.026;1
STK24;0.00432719833248624;1.51382954377349;0.2;0.026;1
NUP50;0.00432719833248624;2.1196457181439;0.2;0.026;1
LRRFIP1;0.00434233581392472;0.428367807400711;0.4;0.089;1
SEPT2;0.00434233581392472;0.726642687379559;0.4;0.089;1
RCHY1;0.00437463130266792;2.48793012147405;0.3;0.058;1
AHI1;0.00437463130266792;2.92033330806996;0.3;0.058;1
OSBPL8;0.00437463130266792;3.36386605481518;0.3;0.058;1
DERL1;0.00443805700263255;1.25239974612524;0.4;0.094;1
FAM120AOS;0.00448801803048062;-0.463427485871507;0.4;0.089;1
MUC12;0.00453306866744975;0.575979385634867;0.5;0.131;1
RP11-14N7.2;0.00455160391310604;0.610652862910353;0.3;0.058;1
ALDH1A1;0.00455160391310604;1.90551555319438;0.3;0.058;1
PAFAH2;0.00457238919553309;1.17154889947469;0.2;0.026;1
FAM46C;0.00457238919553309;1.17267660418453;0.2;0.026;1
SP3;0.00457238919553309;2.03179687267861;0.2;0.026;1
HOTTIP;0.00457238919553309;1.21344627645636;0.2;0.026;1
CCDC132;0.00457238919553309;1.95806943390528;0.2;0.026;1
NDUFAF6;0.00457238919553309;2.13469553642241;0.2;0.026;1
PITRM1;0.00457238919553309;2.59169032157098;0.2;0.026;1
CCDC34;0.00457238919553309;1.08266409009473;0.2;0.026;1
TSC2;0.00457238919553309;1.61799380298779;0.2;0.026;1
MTMR4;0.00457238919553309;1.90419438335902;0.2;0.026;1
ROCK1;0.00457238919553309;1.49484063091538;0.2;0.026;1
FAM210B;0.00457238919553309;0.490704049377412;0.2;0.026;1
MAFF;0.00457238919553309;1.65080531881905;0.2;0.026;1
MT1F;0.00460595612669759;-3.6965967876128;0.2;0.613;1
TXNDC17;0.00461146300502584;0.908436629877868;0.8;0.34;1
PPIA;0.00466605453351052;1.00557859049203;0.9;0.471;1
CCT3;0.00472670795274666;1.95535049385379;0.6;0.199;1
CCPG1;0.004733360340368;0.969355561546453;0.4;0.094;1
PLRG1;0.00473503696573755;1.85967892540851;0.3;0.058;1
C9orf152;0.00473503696573755;1.10794275095788;0.3;0.058;1
SMPD3;0.00473503696573755;1.096450582547;0.3;0.058;1
PAFAH1B1;0.00479274249640438;0.701102481801652;0.4;0.089;1
STRAP;0.00479527015158451;0.425249047375036;0.5;0.131;1
LEFTY1;0.0048251982110811;1.2187876970448;0.5;0.147;1
SNHG12;0.00483009707743413;1.27704512560557;0.2;0.026;1
ANKRD13C;0.00483009707743413;1.09603134678519;0.2;0.026;1
NUAK2;0.00483009707743413;1.56674857359443;0.2;0.026;1
RP11-452F19.3;0.00483009707743413;0.904048169791127;0.2;0.026;1
TMEM177;0.00483009707743413;2.08511635262373;0.2;0.026;1
EPB41L5;0.00483009707743413;0.302061446621143;0.2;0.026;1
SSFA2;0.00483009707743413;1.18437427269711;0.2;0.026;1
NCKAP1;0.00483009707743413;2.03395754620941;0.2;0.026;1
CCDC14;0.00483009707743413;1.30175487525253;0.2;0.026;1
DCK;0.00483009707743413;0.881271623962312;0.2;0.026;1
SOWAHA;0.00483009707743413;0.288006085709057;0.2;0.026;1
YAE1D1;0.00483009707743413;0.677372463126885;0.2;0.026;1
DDX56;0.00483009707743413;1.5100574235371;0.2;0.026;1
PSMD10;0.00483009707743413;1.92984304475777;0.2;0.026;1
CTD-2336O2.1;0.00483009707743413;1.08440141243297;0.2;0.026;1
TACC1;0.00483009707743413;1.2822074309498;0.2;0.026;1
LAPTM4B;0.00483009707743413;-0.342533908738553;0.2;0.026;1
RGP1;0.00483009707743413;2.05954096109348;0.2;0.026;1
UCK1;0.00483009707743413;1.27273068614146;0.2;0.026;1
H2AFY2;0.00483009707743413;0.694006945940682;0.2;0.026;1
BAG3;0.00483009707743413;1.97572105042979;0.2;0.026;1
GANAB;0.00483009707743413;2.27216380667502;0.2;0.026;1
MARK2;0.00483009707743413;0.336965755111502;0.2;0.026;1
NUDT8;0.00483009707743413;1.52644148892597;0.2;0.026;1
UCP2;0.00483009707743413;1.45020519669897;0.2;0.026;1
CS;0.00483009707743413;1.13418369800361;0.2;0.026;1
TRAFD1;0.00483009707743413;0.296239347774121;0.2;0.026;1
DLEU1;0.00483009707743413;0.827470213222826;0.2;0.026;1
PTPLAD1;0.00483009707743413;0.838958479922678;0.2;0.026;1
MESDC1;0.00483009707743413;1.13539592667151;0.2;0.026;1
WDR73;0.00483009707743413;1.31636782346521;0.2;0.026;1
AP2B1;0.00483009707743413;2.04478681521097;0.2;0.026;1
ZADH2;0.00483009707743413;0.57478206057058;0.2;0.026;1
ATP9A;0.00483009707743413;-0.315308739407365;0.2;0.026;1
VAPB;0.00483009707743413;0.796811447718313;0.2;0.026;1
MEF2BNB;0.00483009707743413;0.524549774819478;0.2;0.026;1
TUG1;0.00483009707743413;1.31519126516277;0.2;0.026;1
CCND3;0.00488758355410948;0.721250216830135;0.4;0.094;1
AIFM2;0.00488758355410948;0.710035640414471;0.4;0.094;1
MLF2;0.00490426687742421;0.787607897980386;0.7;0.241;1
STX18;0.00492513593804661;0.824822394423475;0.3;0.058;1
UACA;0.00492513593804661;0.786526547990184;0.3;0.058;1
HDGF;0.00495338383215215;1.90557792742066;0.4;0.099;1
LAMTOR1;0.00502536202985163;1.47271173392787;0.7;0.262;1
UBE2J2;0.00504633833906344;0.563427623889575;0.4;0.094;1
MRPS5;0.00504633833906344;0.695909886922622;0.4;0.094;1
SEPT9;0.00506242564251837;2.47692976315137;0.3;0.063;1
TCIRG1;0.0051221116067909;0.203555615020768;0.3;0.058;1
TBCA;0.00518122674348811;1.15552069918136;0.8;0.309;1
PNKD;0.00523090143935166;0.429308555032974;0.6;0.183;1
ATRAID;0.00524684087832681;0.21341636199683;0.6;0.173;1
RANBP1;0.00528690597115743;0.899441982152913;0.5;0.141;1
HSPA5;0.00529353705717073;1.28226201184782;0.6;0.23;1
MARCKS;0.00532618013733029;1.15813512836548;0.3;0.058;1
RAP1B;0.00532723579225467;1.70498886068965;0.6;0.199;1
GUCA2A;0.00546080679877037;-3.97310731231835;0.4;0.733;1
C12orf44;0.005537563172683;0.967413515677824;0.3;0.058;1
KRTCAP3;0.0056281485928609;0.514991976531496;0.6;0.183;1
MRPL12;0.0056305114553238;0.87426474301443;0.5;0.136;1
SNRPE;0.00573312873547185;1.41618920408656;0.5;0.152;1
RAB10;0.00573384539933662;1.75016451681517;0.6;0.209;1
GALNT3;0.0057564879222266;0.103928215924845;0.3;0.058;1
PTP4A1;0.00578691523131592;2.09915581669359;0.5;0.157;1
AK1;0.00578721633188344;1.34106773326191;0.4;0.099;1
MSRB1;0.00582251905265203;-0.530399350140933;0.4;0.089;1
BAK1;0.00588586056160734;0.825374493794308;0.3;0.063;1
MTDH;0.00594754956368704;0.602786365994028;0.6;0.188;1
HP1BP3;0.00598318724995957;0.575494922707628;0.3;0.058;1
HADH;0.0060666282691246;-0.116594391336763;0.7;0.209;1
GNAS;0.00607280610994296;0.665349825959865;0.8;0.283;1
MRPS14;0.0061006868742151;0.42983998865025;0.4;0.094;1
TMEM261;0.00611862582340417;0.543472842605748;0.7;0.215;1
SMIM15;0.0061777309746388;1.62187499880953;0.4;0.105;1
SYNJ2BP;0.00621789976223538;0.281132789019815;0.3;0.058;1
CRYZL1;0.00621789976223538;0.535396237693878;0.3;0.058;1
TAF12;0.0063412650421021;2.23113436021217;0.3;0.063;1
SPTLC2;0.0063412650421021;1.83946642962495;0.3;0.063;1
ZBTB8OS;0.00634631197516627;0.80311199123625;0.4;0.099;1
SNX4;0.00634631197516627;0.770202396799904;0.4;0.099;1
ZFYVE21;0.00634631197516627;1.03385328800703;0.4;0.099;1
CCT4;0.00636631096571262;1.30068092331427;0.4;0.105;1
SSR4;0.00637465168751494;0.863949706543615;0.8;0.377;1
CHCHD5;0.00644595642425085;0.397670286423117;0.5;0.136;1
SFXN1;0.00646086989487952;0.371887727764683;0.3;0.058;1
GTF2H5;0.00646086989487952;0.307207233718753;0.3;0.058;1
TOX4;0.00646086989487952;-0.205747601458639;0.3;0.058;1
MRPL16;0.00654320598145963;0.72272310364334;0.4;0.099;1
SMAGP;0.00654320598145963;1.1598120732516;0.4;0.099;1
GGNBP2;0.00654320598145963;0.515318279295986;0.4;0.099;1
CKMT1A;0.00654878041111936;0.89419516084304;0.5;0.141;1
STX12;0.00658065383206251;1.92403138048569;0.3;0.063;1
TBRG4;0.00658065383206251;2.05282482560786;0.3;0.063;1
ARL16;0.00658065383206251;4.20943836570884;0.3;0.063;1
ANXA4;0.0066888357984984;1.23938668586617;0.8;0.346;1
SCRN2;0.00671234799959656;0.64763888171083;0.3;0.058;1
COX11;0.00671234799959656;1.10973117115421;0.3;0.058;1
CD46;0.00672422647002449;0.533146912285449;0.5;0.141;1
UBE2K;0.00674557691087619;0.800565674268594;0.4;0.099;1
POLR2J;0.00675744484474683;1.21217550771477;0.8;0.298;1
ZDHHC3;0.00675908651717876;0.94455981750368;0.4;0.105;1
BET1;0.0068281387954093;2.21521526366542;0.3;0.063;1
UBALD2;0.0068281387954093;2.37841650311261;0.3;0.063;1
EPS8L1;0.0068281387954093;1.08238749159126;0.3;0.063;1
CBX3;0.00686099557097509;0.438152917085447;0.5;0.131;1
PYURF;0.00688420403800951;0.598814609343868;0.6;0.194;1
CTNNB1;0.0069098189516788;0.837909378193299;0.4;0.094;1
TNIP2;0.00695355593821368;1.3863935898737;0.4;0.099;1
SNRNP40;0.00708395541596992;4.41693643521546;0.3;0.063;1
CD58;0.00708395541596992;2.72313955368198;0.3;0.063;1
GLRX2;0.00708395541596992;1.02101175654747;0.3;0.063;1
RSF1;0.00708395541596992;1.43976639395928;0.3;0.063;1
TVP23B;0.00708395541596992;1.74504121604256;0.3;0.063;1
ARL14EP;0.0070985555482455;3.08580751836291;0.2;0.031;1
SURF4;0.0071266091279286;0.558931125019752;0.4;0.094;1
PSMC6;0.00716727671574193;1.07867062840867;0.4;0.099;1
PSMD11;0.00716727671574193;1.31996799191201;0.4;0.099;1
PGK1;0.00721585025774997;1.59818541039061;0.7;0.283;1
FH;0.00734834456681426;1.39529958968551;0.3;0.063;1
ZNRD1;0.00734834456681426;1.66290564097784;0.3;0.063;1
CHCHD3;0.00734948591880021;0.689642558819604;0.4;0.094;1
HSPD1;0.00736162573021445;0.756671286000672;0.6;0.188;1
SNRNP70;0.00738687540034785;0.970556347256206;0.4;0.099;1
RRP7A;0.00738687540034785;0.672643427119464;0.4;0.099;1
ANG;0.00738915184000488;1.25944998977633;0.4;0.105;1
SRPK2;0.0074569127258293;3.56189220932636;0.2;0.031;1
ELOVL1;0.0075512679589977;0.833522655564529;0.5;0.147;1
LRRC59;0.00761249068039583;0.165510173514811;0.4;0.099;1
CDCP1;0.00762155258119704;1.14174995300599;0.3;0.063;1
SGSM3;0.00762155258119704;1.64259689311318;0.3;0.063;1
MRPS7;0.00765804410601585;1.32911546042695;0.5;0.157;1
PRDX1;0.00769692468716608;1.62701960455423;0.8;0.403;1
NIPSNAP3A;0.00774805379666939;0.713906432100793;0.5;0.147;1
RPL24;0.00777584936694582;1.28822388321855;0.9;0.55;1
TCERG1;0.00783141110990458;4.41168236101047;0.2;0.031;1
CTNND1;0.00784426380228188;0.577715006203644;0.4;0.099;1
SNRPF;0.00785250661327747;1.36265251068344;0.5;0.157;1
SNRPD1;0.00785250661327747;1.2053132598953;0.5;0.157;1
